exp_id,Method,N,Seeds,Mean Eval Loss,Std Eval Loss,95% CI Eval,Mean Train Loss,Std Train Loss,95% CI Train,Mean Gap,Std Gap,Mean Phase2 ΔEval,Std Phase2 ΔEval
exp_022_random_only_multiseed_3k,Random,3,"13,21,42",11.423059145609537,0.0022963785111432176,0.0025985969130768254,45.43341644050539,0.01382795693712296,0.01564780633358137,-34.010357294895854,0.015029188779688585,-0.03380934397379557,0.0013143114182638162
exp_023_grouped_only_multiseed_3k,Grouped,3,"13,21,42",11.425052642822266,0.0006824924120630219,0.0007723128685359469,45.453193368837816,0.02861197548084322,0.03237749822198714,-34.02814072601555,0.028645416986413597,-0.032903035481770836,0.0002804537652963946
exp_024_grouped_to_random_multiseed_3k,Grouped→Random,3,"13,21,42",11.424866358439127,0.001265824868793103,0.0014324156843394567,45.442404103833574,0.02309180402878956,0.026130836173307647,-34.01753774539445,0.021888793166452963,-0.03327242533365885,0.0007560714903866812
exp_025_random_to_grouped_multiseed_3k,Random→Grouped,3,"13,21,42",11.425841649373373,0.000684287960140967,0.0007743447224615901,45.455506317375246,0.02827311704757791,0.03199404380696785,-34.02966466800187,0.028884988379609327,-0.032347679138183594,0.00046023160537994243
